"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2159","RT @p0kertwitacc: @MyxaZZ Signed this #vaccine petition last week, everyone should play their part... get #active, y'all. 

If people can't…",FALSE,0,NA,2020-05-12 15:23:41,FALSE,NA,"1260229165057478656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","p0kertwitacc",4,TRUE,FALSE,NA,NA
"2160","RT @CycleLoan: The French government will begin offering up to 50 euros—roughly $54.50—per person to put towards bike repairs to help encou…",FALSE,0,NA,2020-05-12 15:20:41,FALSE,NA,"1260228409051025408",NA,"<a href=""https://about.me/cyclingbot"" rel=""nofollow"">CyclingBot</a>","dhumpachika",1,TRUE,FALSE,NA,NA
"2161","For all the challenge lovers, here we go with a fun sequence, ""Round the Cross""<f0><U+009F><U+0099><U+0083><f0><U+009F><U+0098><U+0089>

Give it a go &amp; let me know<f0><U+009F><U+00A4><U+009E>… https://t.co/IcsrmLUe5P",FALSE,0,NA,2020-05-12 15:18:24,TRUE,NA,"1260227834078953480",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AdriennBanhegyi",0,FALSE,FALSE,NA,NA
"2162","The French government will begin offering up to 50 euros—roughly $54.50—per person to put towards bike repairs to h… https://t.co/JEtPSIikhO",FALSE,0,NA,2020-05-12 15:18:23,TRUE,NA,"1260227830832652289",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CycleLoan",1,FALSE,FALSE,NA,NA
"2163","It's #Lunchtime on #TacoTuesday and that means it's Local Lunch Tuesday! Lockedin Magazine encourages all our frien… https://t.co/GXpfjVGX6M",FALSE,0,NA,2020-05-12 15:15:17,TRUE,NA,"1260227049551208452",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","LockedINMag",0,FALSE,FALSE,NA,NA
"2164","RT @juliathrift: Important commitment in small print of govt's post-COVID plan: '... underlying #health conditions and #obesity are risk fa…",FALSE,0,NA,2020-05-12 15:07:51,FALSE,NA,"1260225178275119106",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iggykain",6,TRUE,FALSE,NA,NA
"2165","RT @St_Lukes_Pr: Our amazing Active Schools Coordinator has shared a video to introduce himself to our upcoming P1’s. <U+2066>@ActiveSchoolsAM<U+2069> we…",FALSE,0,NA,2020-05-12 15:07:03,FALSE,NA,"1260224980475875329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NAActiveSchools",3,TRUE,FALSE,NA,NA
"2166","RT @Ishivanagendra: @ArogyaAndhra @AndhraPradeshCM @MoHFW_INDIA Really #public must appreciate <f0><U+009F><U+0099><U+008F><f0><U+009F><U+0099><U+008F><f0><U+009F><U+0099><U+008F> the efforts of #Andhra Govt for effectiv…",FALSE,0,NA,2020-05-12 15:06:25,FALSE,NA,"1260224821658447874",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rk1022",1,TRUE,FALSE,NA,NA
"2167","RT @Quartesian: Did you know staying #active can #prevent #arthritis and help reduce arthritis symptoms? This National Arthritis Awareness…",FALSE,0,NA,2020-05-12 15:03:39,FALSE,NA,"1260224122254221315",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kingarrive",1,TRUE,FALSE,NA,NA
"2168","Did you know staying #active can #prevent #arthritis and help reduce arthritis symptoms? This National Arthritis Aw… https://t.co/6WlZBRaDkF",FALSE,1,NA,2020-05-12 15:00:00,TRUE,NA,"1260223204196413442",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","Quartesian",1,FALSE,FALSE,NA,NA
"2169","RT @OakActivities: If you want to catch up with any of our exercise classes or SAS training videos, please visit our YouTube channel here <f0><U+009F><U+0091><U+0087>…",FALSE,0,NA,2020-05-12 14:56:12,FALSE,NA,"1260222249526853633",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","clarelntatwant",1,TRUE,FALSE,NA,NA
"2170","RT @goatmilkjim: 1,400 hand-made bagels

#form #dough #balls
#pinch #spin #proof
#boil #top #bake #cool
#yummy #sourdough #bagels
#active #…",FALSE,0,NA,2020-05-12 14:49:12,FALSE,NA,"1260220485285171208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","qualityeo",1,TRUE,FALSE,NA,NA
"2171","RT @MASSAJITH: Bloods to page comment - Active iru bro Active iru bro ... 

#ThalaAjith style la sonnaa #Active la 

<U+3010> #Valimai ~ #Ajith ~…",FALSE,0,NA,2020-05-12 14:44:38,FALSE,NA,"1260219336779653120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ETHIGAYLE333",68,TRUE,FALSE,NA,NA
"2172","RT @JessfitUK: Still got abs on Week 8!! Hallelujah <f0><U+009F><U+00A4><U+0098><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0098><U+008E>#grind #abs #core #muscle #lean #active #quarantinebody #physique #bodybuilding #die…",FALSE,0,NA,2020-05-12 14:41:33,FALSE,NA,"1260218563106832387",NA,"<a href=""http://cinchtweet.com"" rel=""nofollow"">WeWeightlossCinch</a>","WeWeightLoss",3,TRUE,FALSE,NA,NA
"2173","Good morning! #tuesdayvibes #Yellowknife #active https://t.co/Cipvm41XrH",FALSE,4,NA,2020-05-12 14:40:12,FALSE,NA,"1260218223993241601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mukmuk12",0,FALSE,FALSE,NA,NA
"2174","RT @JessfitUK: Still got abs on Week 8!! Hallelujah <f0><U+009F><U+00A4><U+0098><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0098><U+008E>#grind #abs #core #muscle #lean #active #quarantinebody #physique #bodybuilding #die…",FALSE,0,NA,2020-05-12 14:38:27,FALSE,NA,"1260217782752378880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","freak_fetish",3,TRUE,FALSE,NA,NA
"2175","RT @amitbhatt4u: Why #India India Must Not Even Think Of Becoming A #Car Country, Post #Covid_19. 

Instead, the country can use the #Coron…",FALSE,0,NA,2020-05-12 14:37:38,FALSE,NA,"1260217574492700673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nscosmos300",18,TRUE,FALSE,NA,NA
"2176","RT @sri50: #COVID19 cases in #India,May 12

#COVID19 cases crosses 70K!

 Huge spike in number of cases &amp; deaths

 #COVID19 Cases        70…",FALSE,0,NA,2020-05-12 14:36:30,FALSE,NA,"1260217291192463360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Balajisundar10",34,TRUE,FALSE,NA,NA
"2177","I need new followers #ACTIVE ONES",FALSE,0,NA,2020-05-12 14:36:02,FALSE,NA,"1260217174020567041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KyMocha_",0,FALSE,FALSE,NA,NA
"2178","#Eat #well, #sleep well and stay #active for better #focus
https://t.co/rpf6QAmBth https://t.co/YM3bsytzMk",FALSE,0,NA,2020-05-12 14:32:02,FALSE,NA,"1260216166984962049",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","livingkindfully",0,FALSE,FALSE,NA,NA
"2179","RT @DoyD_NYorks: Have you started daily exercise as part of #lockdown. Looking for ways to keep up your new #habits for the long term? Dail…",FALSE,0,NA,2020-05-12 14:21:18,FALSE,NA,"1260213466121584641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RichardWebbNY",1,TRUE,FALSE,NA,NA
"2180","RT @runwithandy: <f0><U+009F><U+00A4><U+0098>Back up Northala after Monday's rest day!<f0><U+009F><U+008F><U+0083><U+200D><U+2642><U+FE0F><f0><U+009F><U+008C><U+00B3><f0><U+009F><U+008F><U+009E><f0><U+009F><U+008C><U+0084> #TuesdayThoughts #northolt #runwithandy #fun #getdoing #ASICS #quarantin…",FALSE,0,NA,2020-05-12 14:09:02,FALSE,NA,"1260210379382231046",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","runregardless",2,TRUE,FALSE,NA,NA
"2181","RT @runwithandy: <f0><U+009F><U+00A4><U+0098>Back up Northala after Monday's rest day!<f0><U+009F><U+008F><U+0083><U+200D><U+2642><U+FE0F><f0><U+009F><U+008C><U+00B3><f0><U+009F><U+008F><U+009E><f0><U+009F><U+008C><U+0084> #TuesdayThoughts #northolt #runwithandy #fun #getdoing #ASICS #quarantin…",FALSE,0,NA,2020-05-12 14:08:32,FALSE,NA,"1260210254807289856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andyraju",2,TRUE,FALSE,NA,NA
"2182","RT @runwithandy: <f0><U+009F><U+00A4><U+0099>Back up Northala Fields after Monday's rest day! <f0><U+009F><U+008F><U+0083><U+200D><U+2642><U+FE0F><f0><U+009F><U+008C><U+00B1><f0><U+009F><U+009B><U+00A4><f0><U+009F><U+008F><U+009E><f0><U+009F><U+008C><U+0084> #active #may #exercise #asics #northolt #keepfit #fitness2me #n…",FALSE,0,NA,2020-05-12 14:08:30,FALSE,NA,"1260210242929012737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andyraju",2,TRUE,FALSE,NA,NA
"2183","<f0><U+009F><U+00A4><U+0098>Back up Northala after Monday's rest day!<f0><U+009F><U+008F><U+0083><U+200D><U+2642><U+FE0F><f0><U+009F><U+008C><U+00B3><f0><U+009F><U+008F><U+009E><f0><U+009F><U+008C><U+0084> #TuesdayThoughts #northolt #runwithandy #fun #getdoing #ASICS… https://t.co/0qABFOmJWM",FALSE,7,NA,2020-05-12 14:06:47,TRUE,NA,"1260209811788124160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","runwithandy",2,FALSE,FALSE,NA,NA
"2184","Shooting spot #Chennai #India #TamilNadu #summer #people #nature #adventure #leisure #active #outdoors #fun #boy… https://t.co/0WMiaTlSjA",FALSE,1,NA,2020-05-12 14:03:30,TRUE,NA,"1260208984503582720",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PraveenSurviver",0,FALSE,FALSE,NA,NA
"2185","You can enjoy an #active #lifestyle while on #oxygentherapy. In fact, you should continue to be active in order to… https://t.co/IZM4C0oG3c",FALSE,1,NA,2020-05-12 14:01:39,TRUE,NA,"1260208521817325568",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","PrecisionMedUSA",0,FALSE,FALSE,NA,NA
"2186","Our amazing Active Schools Coordinator has shared a video to introduce himself to our upcoming P1’s. <U+2066>… https://t.co/U0f4Bv5yOw",FALSE,15,NA,2020-05-12 13:56:52,TRUE,NA,"1260207317779447810",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","St_Lukes_Pr",3,FALSE,FALSE,NA,NA
"2187","The type of movie you watch determines who you are, I watch Nollywood ""ANINI, RISE AND FALL OF OSISIKANKWU, DERI NW… https://t.co/ntE1SvoG6q",FALSE,0,NA,2020-05-12 13:42:46,TRUE,NA,"1260203768517459970",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","britaincomedian",0,FALSE,FALSE,NA,NA
"2188","RT @zwestpe: No sports yet?! No problem, be creative #playing these sports without a #ball or equipment! Fun way to work your  #imagination…",FALSE,0,NA,2020-05-12 13:29:27,FALSE,NA,"1260200418250035200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zwmsnews",1,TRUE,FALSE,NA,NA
"2189","RT @INSTINC26289171: PRESENTATION is unique &amp; spiritual CONVERSATION with Mind Body &amp; Soul
#GOODVIBES #Photography #Naturaleza #Artistic #A…",FALSE,0,NA,2020-05-12 13:29:25,FALSE,NA,"1260200408300941313",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VasuBharat09",17,TRUE,FALSE,NA,NA
"2190","Good morning. How is everyone doing?
#followyourdreams #takeyourshot #makeadifference #youvegotthis #socialchange… https://t.co/u4BR7wt6me",FALSE,0,NA,2020-05-12 13:26:36,TRUE,NA,"1260199699577024512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TYSapparel",0,FALSE,FALSE,NA,NA
"2191","RT @sri50: #COVID19 cases in #India,May 12

#COVID19 cases crosses 70K!

 Huge spike in number of cases &amp; deaths

 #COVID19 Cases        70…",FALSE,0,NA,2020-05-12 13:25:37,FALSE,NA,"1260199450640658442",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karankaththi3",34,TRUE,FALSE,NA,NA
"2192","RT @wlBlackburnPS: Good Afternoon Hopefield Nursery Children today we are going to do the Tree go on give it a go. #Yoga #Active #GIRFEC ht…",FALSE,0,NA,2020-05-12 13:25:15,FALSE,NA,"1260199359808966656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dana_Jon1",1,TRUE,FALSE,NA,NA
"2193","RT @amitbhatt4u: Why #India India Must Not Even Think Of Becoming A #Car Country, Post #Covid_19. 

Instead, the country can use the #Coron…",FALSE,0,NA,2020-05-12 13:24:59,FALSE,NA,"1260199291034963971",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WRIRossCities",18,TRUE,FALSE,NA,NA
"2194","RT @amitbhatt4u: Why #India India Must Not Even Think Of Becoming A #Car Country, Post #Covid_19. 

Instead, the country can use the #Coron…",FALSE,0,NA,2020-05-12 13:23:11,FALSE,NA,"1260198839803359232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jfredys",18,TRUE,FALSE,NA,NA
"2195","RT @INSTINC26289171: PRESENTATION is unique &amp; spiritual CONVERSATION with Mind Body &amp; Soul
#GOODVIBES #Photography #Naturaleza #Artistic #A…",FALSE,0,NA,2020-05-12 13:20:03,FALSE,NA,"1260198053174300673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","afzalmajid009",17,TRUE,FALSE,NA,NA
"2196","RT @ambiandmotiv: Nothing is impossible for the one who dreams, who dares and who never gives up.
#quote #motivation #active #strong #lifes…",FALSE,0,NA,2020-05-12 13:19:03,FALSE,NA,"1260197800173764610",NA,"<a href=""https://www.forza-blu.com"" rel=""nofollow"">Forzablu KE</a>","ForzaBluKenya",1,TRUE,FALSE,NA,NA
"2197","@mariashayna11 follow me.. I follow back. 
#active follower",FALSE,2,"mariashayna1",2020-05-12 13:15:02,FALSE,"1260188224800067584","1260196787996045314","1228988949382729728","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Babatade_Samuel",0,FALSE,FALSE,NA,NA
"2198","<f0><U+009F><U+00A4><U+0099>Back up Northala Fields after Monday's rest day! <f0><U+009F><U+008F><U+0083><U+200D><U+2642><U+FE0F><f0><U+009F><U+008C><U+00B1><f0><U+009F><U+009B><U+00A4><f0><U+009F><U+008F><U+009E><f0><U+009F><U+008C><U+0084> #active #may #exercise #asics #northolt #keepfit… https://t.co/usfNbVsV6N",FALSE,2,NA,2020-05-12 13:13:50,TRUE,NA,"1260196487247597568",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","runwithandy",2,FALSE,FALSE,"-0.37378663","51.5395639"
"2199","Nothing is impossible for the one who dreams, who dares and who never gives up.
#quote #motivation #active #strong… https://t.co/jltZbyR5IV",FALSE,1,NA,2020-05-12 13:08:20,TRUE,NA,"1260195104733700097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ambiandmotiv",1,FALSE,FALSE,NA,NA
"2200","#Parents, are your kids bouncing off the walls with energy? Check out this collection of kid-friendly Zumba exercis… https://t.co/5zmuFNeoiQ",FALSE,2,NA,2020-05-12 13:02:23,TRUE,NA,"1260193604288614400",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","AMIDEASThq",0,FALSE,FALSE,NA,NA
"2201","STAY FIT, STAY HEALTHY: #NHS Choices recommend that we each take 150 minutes of #active #exercise per week, this in… https://t.co/zgeAnaeCLA",FALSE,3,NA,2020-05-12 13:00:07,TRUE,NA,"1260193034718851072",NA,"<a href=""https://www.contentcal.io"" rel=""nofollow"">ContentCal Studio</a>","BellesofLondon1",0,FALSE,FALSE,NA,NA
"2202","""#Global #Active Management Review"" -&gt; https://t.co/96zB5cKj6l via @pgim #performance",FALSE,0,NA,2020-05-12 12:57:52,FALSE,NA,"1260192469515370501",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Opinio_Pro",0,FALSE,FALSE,NA,NA
"2203","RT @PHARAOH_ATEN_: <f0><U+009F><U+009A><U+00A8>”THEY” KNOW WHAT THEY DID &amp; ARE STILL DOING, WHY DONT YOU? ... ITS TIME TO GET #ACTIVE....NOW<U+203C><U+FE0F><f0><U+009F><U+0094><U+00A5>
#FUCKTHAT
#BLACKNATION…",FALSE,0,NA,2020-05-12 12:56:23,FALSE,NA,"1260192094129475585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ckillaacam",144,TRUE,FALSE,NA,NA
"2204","No sports yet?! No problem, be creative #playing these sports without a #ball or equipment! Fun way to work your… https://t.co/8ezBpUm3RS",FALSE,6,NA,2020-05-12 12:54:14,TRUE,NA,"1260191552510492677",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zwestpe",1,FALSE,FALSE,NA,NA
"2205","RT @PHARAOH_ATEN_: <f0><U+009F><U+009A><U+00A8>”THEY” KNOW WHAT THEY DID &amp; ARE STILL DOING, WHY DONT YOU? ... ITS TIME TO GET #ACTIVE....NOW<U+203C><U+FE0F><f0><U+009F><U+0094><U+00A5>
#FUCKTHAT
#BLACKNATION…",FALSE,0,NA,2020-05-12 12:54:01,FALSE,NA,"1260191499876261891",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RicoaBoSs",144,TRUE,FALSE,NA,NA
"2206","RT @Wpginmotion: More #active ideas - Minds in motion today at 10:30 with @AlzheimerMB https://t.co/026mQnEG39",FALSE,0,NA,2020-05-12 12:51:41,FALSE,NA,"1260190913571274753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlzheimerMB",1,TRUE,FALSE,NA,NA
"2207","More #active ideas - Minds in motion today at 10:30 with @AlzheimerMB https://t.co/026mQnEG39",FALSE,2,NA,2020-05-12 12:50:45,FALSE,NA,"1260190676224016384",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Wpginmotion",1,FALSE,FALSE,NA,NA
"2208","Only visit when you mean it! <U+270C>

<U+270D> https://t.co/zMPDUvvtbE

#roxxievan #multiple #medellin #culo #curvalicious… https://t.co/ImFhjY73zx",FALSE,1,NA,2020-05-12 12:50:25,TRUE,NA,"1260190592379891713",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","roxxievan1",0,FALSE,FALSE,NA,NA
"2209","Found new paths to run and broke the record once again <f0><U+009F><U+008F><U+0083><U+200D><U+2640><U+FE0F><f0><U+009F><U+0091><U+008F><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0092><U+00AA><f0><U+009F><U+008F><U+00BB> #Sports #Active #Jogging #Running #Achievement… https://t.co/DYXwo587zL",FALSE,0,NA,2020-05-12 12:45:43,TRUE,NA,"1260189411112779780",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cecilia23___",0,FALSE,FALSE,NA,NA
"2210","RT @amitbhatt4u: Why #India India Must Not Even Think Of Becoming A #Car Country, Post #Covid_19. 

Instead, the country can use the #Coron…",FALSE,0,NA,2020-05-12 12:42:34,FALSE,NA,"1260188618766909441",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rmchase",18,TRUE,FALSE,NA,NA
"2211","RT @amitbhatt4u: Why #India India Must Not Even Think Of Becoming A #Car Country, Post #Covid_19. 

Instead, the country can use the #Coron…",FALSE,0,NA,2020-05-12 12:35:25,FALSE,NA,"1260186820442128385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HydWatch",18,TRUE,FALSE,NA,NA
"2212","RT @fitcityclubng: Good Morning Abuja #fitcityclub wishing you a very #active and #healthy day ahead <f0><U+009F><U+0091><U+008D> #fitfam #fitcityhouston #fitcityclub…",FALSE,0,NA,2020-05-12 12:32:45,FALSE,NA,"1260186148477026304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EricLigteringen",2,TRUE,FALSE,NA,NA
"2213","RT @SXtraCardiff: Join us on Facebook LIVE tomorrow as we talk to @GlamCricket star @GGWagg about staying #active during #COVID19 and the #…",FALSE,0,NA,2020-05-12 12:32:27,FALSE,NA,"1260186073768083457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","garein",2,TRUE,FALSE,NA,NA
"2214","Join us on Facebook LIVE tomorrow as we talk to @GlamCricket star @GGWagg about staying #active during #COVID19 and… https://t.co/JLEeKZeU8s",FALSE,1,NA,2020-05-12 12:31:10,TRUE,NA,"1260185747795165187",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SXtraCardiff",2,FALSE,FALSE,NA,NA
